qid,question,category,sampled_answers,representative_answer,agreement_score,correct_sim,incorrect_sim,label,llm_calls
sciq_0095,What kind of weather can you expect if a center of low pressure is moving your way?,science,"['If a center of low pressure is moving towards you, you can expect a low-pressure system to bring a mass of moist air with it, leading to precipitation, thunderstorms, and strong winds, often with a mix of rain and hail. The type of weather associated with a low-pressure system moving towards you can vary depending', 'If a center of low pressure is moving towards you, you can expect a change in the weather, typically characterized by increasing cloudiness, cooler temperatures, and possibly some precipitation, such as rain or showers, depending on the strength and duration of the low-pressure system.', 'If a center of low pressure is moving your way, you can expect to experience a change in weather, typically characterized by increasing temperatures, precipitation, and possibly thunderstorms or heavy rain. The specific weather conditions will vary depending on the region and the strength of the low-pressure system, but generally, you can expect to see', 'If a center of low pressure is moving towards you, you can expect a decrease in humidity, as warm, moist air from the low-pressure system moves in, bringing with it a chance of scattered thunderstorms, showers, or even heavy rain. This can also lead to a gentle to moderate breeze, often accompanied by a', 'If a center of low pressure is moving towards you, you can expect to experience a low-pressure system with increasing cloudiness, cooler temperatures, and increased precipitation, such as rain or thunderstorms. The exact type of weather will depend on the specific location and the strength of the low-pressure system, but generally, you can']","If a center of low pressure is moving towards you, you can expect to experience a low-pressure system with increasing cloudiness, cooler temperatures, and increased precipitation, such as rain or thunderstorms. The exact type of weather will depend on the specific location and the strength of the low-pressure system, but generally, you can",0.5638921312235998,0.0,0.039999999999999994,1,5
sciq_0096,What type of climate does the coast of california have?,science,"['The coast of California has a Mediterranean climate, characterized by mild, wet winters and cool, dry summers, with significant rainfall occurring mainly during the winter months. The coastal regions tend to be cooler and wetter than inland areas, with temperatures often reaching the mid-60s to mid-70s Fahrenheit (18-24', 'The coast of California is generally classified as a Mediterranean climate, characterized by mild, wet winters and dry summers, with temperatures often ranging from 40°F to 60°F (4°C to 15°C).', 'The coast of California has a Mediterranean climate, characterized by mild, wet winters and cool, dry summers, with a distinct dry season from June to September. The coastal regions tend to be cooler and more humid than inland areas, with average temperatures ranging from the mid-40s to mid-70s Fahrenheit (7-', 'The coast of California has a Mediterranean climate, characterized by mild, wet winters and dry summers, with significant precipitation occurring during the winter months. The coastal regions of California, particularly the southern part of the state, experience a Mediterranean climate type, with warm to hot summers and mild winters.', 'The coast of California has a Mediterranean climate, characterized by mild, wet winters and dry summers, with significant rainfall along the Pacific coast. The coastal areas receive most of their rainfall from the winter storms that bring fog from the Pacific Ocean.']","The coast of California has a Mediterranean climate, characterized by mild, wet winters and cool, dry summers, with significant rainfall occurring mainly during the winter months. The coastal regions tend to be cooler and wetter than inland areas, with temperatures often reaching the mid-60s to mid-70s Fahrenheit (18-24",0.5050587712037903,0.042553191489361694,0.0,0,5
sciq_0097,What rock group offers the richest source of fossils?,science,"['The rock group that offers the richest source of fossils is the Trilobites, however, they are more commonly associated with Jurassic and Cretaceous rocks. However, the richest source of fossils is actually the Burgess Shale in British Columbia, Canada, which contains an exceptionally high concentration of fossils of trilobites', 'The rock group that offers the richest source of fossils is the Pennsylvanian period sedimentary rock, which dates back to the Carboniferous period, and is particularly rich in fossils of the trilobites, brachiopods, and crinoids. However, the most famous and extensive fossil deposits come', 'The rock group that offers the richest source of fossils is the Pennsylvanian coal deposits, which are known for containing high concentrations of ancient brachiopods, trilobites, and crinoids.', 'The rock group that offers the richest source of fossils is the Trilobites, particularly from the Cambrian to Permian periods. Trilobites are a type of ancient arthropod that can be found in fossil beds in North America and Europe.', 'The rock group that offers the richest source of fossils is the Coal Formation, which is primarily composed of coal, and the Jurassic period, particularly the Jurassic coal deposits in North America and Europe. However, another contender for the richest source of fossils is the Jurassic coal deposits in the United Kingdom, particularly in the Coal Measures,']","The rock group that offers the richest source of fossils is the Pennsylvanian period sedimentary rock, which dates back to the Carboniferous period, and is particularly rich in fossils of the trilobites, brachiopods, and crinoids. However, the most famous and extensive fossil deposits come",0.44395129710130626,0.05128205128205127,0.0,0,5
sciq_0098,What is another name for the vertebral column?,science,"['The vertebral column is commonly referred to as the ""spine"".', 'The vertebral column is also known as the spine.', 'The vertebral column is also commonly referred to as the spine.', 'The vertebral column is also commonly referred to as the spine.', 'The vertebral column is also commonly referred to as the spine.']",The vertebral column is also commonly referred to as the spine.,0.8740196078431373,0.0,0.1818181818181818,1,5
sciq_0099,The sex of developing crocodilians is determined by what during incubation?,science,"['The sex of developing crocodilians is determined by the presence or absence of the sex chromosomes, specifically the Y chromosome, during incubation. In most crocodilians, including crocodiles, all individuals are born with an XY sex chromosome pattern, and the presence of a Y chromosome is typically associated with male development,', 'The sex of developing crocodilians is determined by the presence of a specific sex chromosome, specifically the Y chromosome in males and X chromosome in females, during incubation.', 'The sex of developing crocodilians is determined by the temperature of the incubation environment, specifically the temperature of the eggs or hatchlings. In general, incubation temperatures that are higher (around 32-34°C) tend to produce females, while lower temperatures (around 28-30°C) tend to produce', 'The sex of developing crocodilians, including alligators and caimans, is determined by the presence or absence of the sex chromosomes, X and Y. During incubation, the presence of the Y chromosome is sufficient to determine male development, while the absence of the Y chromosome determines female development.', 'The sex of developing crocodilians is determined by the temperature of the incubation environment, specifically the temperature of the water. In general, males are more sensitive to temperature and are often incubated at higher temperatures than females.']","The sex of developing crocodilians is determined by the presence of a specific sex chromosome, specifically the Y chromosome in males and X chromosome in females, during incubation.",0.4552269600791224,0.07407407407407407,0.07407407407407407,1,5
sciq_0100,"Like the frame of a house, what gives the cell an internal structure?",science,"[""The cell's internal structure is often referred to as the cell membrane, but it's not a frame. The cell membrane is a thin, semi-permeable lipid bilayer that surrounds the cell and regulates the movement of materials in and out."", 'The cell has a cell wall.', 'The cell gives the internal structure of a cell frame, also known as the cytoplasm, which is a gel-like substance surrounding the nucleus and organelles within a cell.', 'The cell has a cytoplasm that gives it a frame, but the frame of a house is typically the outer layer of bricks or stones that form the walls. In cells, the cytoplasm is often referred to as the ""cell membrane"" or the ""cell wall"".', 'The cell gives the internal structure of a plant cell. The cell wall is the internal structure that provides support and protection to the cell, composed of cellulose, hemicellulose, and pectin.']","The cell gives the internal structure of a plant cell. The cell wall is the internal structure that provides support and protection to the cell, composed of cellulose, hemicellulose, and pectin.",0.2908556593809712,0.0,0.07692307692307693,1,5
sciq_0101,About half of what type of radiation is absorbed in the first 15 meters of water?,science,"['About 85% of the radiation is absorbed in the first 15 meters of water.', 'About 85% of the radiation is absorbed in the first 15 meters of water.', 'About 85% of the radiation is absorbed in the first 15 meters of water.', 'About 90% of the radiation is absorbed in the first 1 meter of water.', 'About 50% of the radiation absorbed in the first 15 meters of water.']",About 85% of the radiation is absorbed in the first 15 meters of water.,0.8554347826086957,0.0,0.0,1,5
sciq_0102,What kind of muscle is the heart mainly composed of?,science,"['The heart is mainly composed of cardiac muscle cells, specifically cardiac muscle cells (cardiomyocytes), which are specialized muscle cells that contract and relax to pump blood throughout the body.', 'The heart is mainly composed of cardiac muscle cells, which are specialized muscle cells called cardiomyocytes. These cardiomyocytes are responsible for pumping blood throughout the body and are capable of contracting and relaxing in a coordinated manner to regulate blood pressure and flow.', 'The heart is mainly composed of cardiac muscle cells, specifically cardiac myocytes, which are a type of muscle cell that are specialized for contraction and relaxation to pump blood throughout the body.', 'The heart is mainly composed of cardiac muscle cells, specifically cardiac muscle cells (also known as cardiomyocytes), which are a type of muscle cell that is specialized for contraction and relaxation to pump blood throughout the body. These cells are contractile and have a high proportion of contractile proteins, such as actin and my', 'The heart is mainly composed of cardiac muscle cells, specifically cardiomyocytes, which are a type of muscle cell that are specialized for contraction and pumping blood throughout the body.']","The heart is mainly composed of cardiac muscle cells, specifically cardiac myocytes, which are a type of muscle cell that are specialized for contraction and relaxation to pump blood throughout the body.",0.6694608066440376,0.12903225806451613,0.06451612903225806,0,5
sciq_0103,What is the term for the force that a magnet exerts on certain materials?,science,"['The term for the force that a magnet exerts on certain materials is magnetism. Magnetism is a physical phenomenon where a magnet induces an electric current in other materials, causing them to move or change their motion.', 'The term for the force that a magnet exerts on certain materials is magnetism. Magnetism is a physical phenomenon where a magnet produces a force on other magnets or ferromagnetic materials, and on non-magnetic materials that are in close proximity to it.', 'The term for the force that a magnet exerts on certain materials is magnetism.', 'The term for the force that a magnet exerts on certain materials is magnetism.', 'The term for the force that a magnet exerts on certain materials is magnetism. Magnetism is a physical phenomenon where a magnet attracts certain materials, such as iron, nickel, and cobalt, due to the interaction between magnetic fields.']",The term for the force that a magnet exerts on certain materials is magnetism.,0.584647060711713,0.15384615384615385,0.15384615384615385,1,5
sciq_0104,Silk and cotton are examples of what kind of fiber?,science,"['Silk and cotton are examples of natural fibers.', 'Silk and cotton are examples of natural fibers.', 'Silk and cotton are both examples of natural fibers.', 'Silk and cotton are both examples of natural fibers.', 'Silk and cotton are both examples of natural fibers. Silk is a natural protein fiber obtained from silkworms, while cotton is a natural fiber obtained from the cotton plant (Gossypium hirsutum).']",Silk and cotton are both examples of natural fibers.,0.7626567744214803,0.19999999999999998,0.0,0,5
sciq_0105,"The small, rocky bodies that orbit the sun are called what?",science,"['Planets.', 'The small, rocky bodies that orbit the sun are called planets.', 'Planets.', 'The small, rocky bodies that orbit the sun are called ""planets.""', 'The small, rocky bodies that orbit the sun are called planetesimals.']","The small, rocky bodies that orbit the sun are called planets.",0.45777777777777773,0.0,0.0,1,5
sciq_0106,About what percentage of the earth's water is fresh water?,science,"[""About 2.5% of the Earth's water is fresh water, and the majority of this is frozen in glaciers and ice caps. The remaining freshwater is mostly found in rivers, lakes, and underground aquifers."", ""About 97.6% of the Earth's water is freshwater, with the remaining 2.4% consisting of ice and other frozen water."", ""About 2.5% of the Earth's water is fresh water, while the remaining 97.5% is saltwater."", ""About 97.6% of the Earth's water is freshwater, with the remaining 2.4% being saltwater."", ""Approximately 97.5% of the Earth's water is freshwater, with only 2.5% being saltwater.""]","About 97.6% of the Earth's water is freshwater, with the remaining 2.4% being saltwater.",0.5598220120457595,0.0,0.0,1,5
sciq_0107,Hydrophilic molecules generally avoid what other kinds of molecules?,science,"['Hydrophilic molecules generally avoid nonpolar molecules.', 'Hydrophilic molecules, which are attracted to water, tend to avoid non-polar or hydrophobic molecules.', 'Hydrophilic molecules generally avoid nonpolar molecules.', 'Hydrophilic (water-loving) molecules tend to avoid nonpolar molecules.', 'Hydrophilic (water-attracting) molecules generally avoid nonpolar molecules.']",Hydrophilic molecules generally avoid nonpolar molecules.,0.6533522104493971,0.0,0.0,1,5
sciq_0108,Why do fish have short esophaguses?,science,"[""Fish have short esophaguses because they don't have a muscular tube called a pharynx, which is present in humans and other mammals, that helps to mix and propel food through the digestive system. Instead, fish have a simpler digestive system that involves a single opening called the mouth, a gill slits"", 'Fish have short esophaguses because they are aquatic animals and their digestive system is adapted for a diet of fast-moving, high-volume food sources, such as plankton and small invertebrates, which are often encountered in water. As a result, their esophagus is shorter to allow for efficient and rapid passage', 'Fish have short esophaguses because they do not have a muscular pharynx, which is a characteristic feature of vertebrates like humans and many other animals. Instead, fish use a unique type of muscle called peristalsis to propel food into their mouths, where it is swallowed.', 'Fish have short esophaguses because they are designed to be highly efficient and lightweight, allowing them to conserve energy and swim quickly and efficiently through the water. The short esophagus is also thought to be an adaptation to the high water pressure in the ocean, where fish need to quickly propel themselves through the water to', 'Fish have short esophaguses because their digestive system is adapted for a slow and efficient process of filtering small food particles from the water, rather than for a rapid and mechanical breakdown of larger food items. This is because fish have a simple, single-chambered stomach and a long, slender digestive system that allows for']","Fish have short esophaguses because they are aquatic animals and their digestive system is adapted for a diet of fast-moving, high-volume food sources, such as plankton and small invertebrates, which are often encountered in water. As a result, their esophagus is shorter to allow for efficient and rapid passage",0.33543171389135756,0.0,0.0,1,5
sciq_0109,Malonate plays what negative role on the enzyme succinate dehydrogenase?,science,"['Malonate plays a positive role on the enzyme succinate dehydrogenase.', 'Malonate is an inhibitor of succinate dehydrogenase, an enzyme that plays a negative role in the citric acid cycle (also known as the Krebs cycle or TCA cycle).', 'Malonate plays a negative role on the enzyme succinate dehydrogenase.', 'Malonate plays a positive role on the enzyme succinate dehydrogenase.', 'Malonate plays a negative role on the enzyme succinate dehydrogenase.']",Malonate plays a negative role on the enzyme succinate dehydrogenase.,0.7177419354838709,0.0,0.0,1,5
sciq_0110,What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,science,"['The term that describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell is ""exocytosis"".', 'The term that describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell is called exocytosis.', 'The process you are referring to is called exocytosis.', 'The process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell is called exocytosis.', 'The term that describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell is called exocytosis.']",The term that describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell is called exocytosis.,0.7052095043197696,0.0909090909090909,0.0,0,5
sciq_0111,"Asteroids, comets, and planets move around the sun in curved paths called what?",science,"['The paths of asteroids, comets, and planets around the sun are called orbits.', 'Asteroids, comets, and planets move around the sun in curved paths called orbits.', 'Asteroids, comets, and planets move around the sun in curved paths called orbits.', 'Asteroids, comets, and planets move around the sun in curved paths called orbits.', 'Asteroids, comets, and planets move around the sun in curved paths called an orbit.']","Asteroids, comets, and planets move around the sun in curved paths called orbits.",0.8793478260869565,0.15384615384615385,0.0,0,5
sciq_0112,What is the process of filtering waste from the kidneys?,science,"['The process of filtering waste from the kidneys involves the glomeruli, a network of tiny blood vessels that filter waste and excess fluids from the blood, which are then reabsorbed or excreted into the urine. The process is performed by the nephrons, the functional units of the kidneys, which contain a', 'The process of filtering waste from the kidneys involves the combination of several steps, including reabsorption, secretion, and excretion. The main function of the kidneys is to filter the blood and remove waste products, excess water, and excess substances from the blood, which is then excreted in the urine.', 'The process of filtering waste from the kidneys involves several steps, including filtration, reabsorption, and secretion, where waste products are removed from the blood and returned to the bloodstream through urine. The kidneys also play a role in regulating electrolyte and water balance, and the blood is filtered to remove excess substances such as ure', 'The process of filtering waste from the kidneys involves several steps, including:\n\n1. **Glomerular filtration**: The kidneys filter waste and excess fluids from the blood through tiny blood vessels called glomeruli, which act as a filter, separating waste from the bloodstream.\n2. **Proteinuria**: The filtered waste and', 'The process of filtering waste from the kidneys involves several steps, including filtration, reabsorption, and secretion. The kidneys filter waste and excess fluids from the blood through the glomeruli, a network of tiny blood vessels, into the nephrons, which are the functional units of the kidneys, where waste and excess substances']","The process of filtering waste from the kidneys involves several steps, including filtration, reabsorption, and secretion. The kidneys filter waste and excess fluids from the blood through the glomeruli, a network of tiny blood vessels, into the nephrons, which are the functional units of the kidneys, where waste and excess substances",0.566765694143685,0.0,0.0,1,5
sciq_0113,"Without particles, water vapor could not do what?",science,"['Without particles, water vapor could not condense into liquid water.', 'Water vapor without particles, also known as water gas, is a gas that does not exist in its liquid or solid form.', 'Water vapor is a gas, and it cannot do its job without being in a liquid state. In its liquid state, water is essential for life, as it is a key component of living organisms and is involved in many biological processes.', 'Water vapor without particles could not condense into liquid water because it lacks the molecules needed to form a liquid.', ""Water vapor is necessary for the formation of clouds, as it cools and condenses into droplets, which eventually fall as precipitation. Without water vapor, precipitation would not occur, and the Earth's climate would be significantly different.""]","Without particles, water vapor could not condense into liquid water.",0.3437298936202235,0.18181818181818182,0.0,0,5
sciq_0114,"What is a therian mammal in which the embryo is born at an early, immature stage?",science,"['A therian mammal, also known as monotremes, is one where the embryo is born at an early, immature stage, and the young are covered in a layer of down feathers, unlike marsupials, which give birth to underdeveloped young that then continue to develop inside a pouch.', 'A therian mammal in which the embryo is born at an early, immature stage is a monotreme, specifically the platypus.', 'A therian mammal in which the embryo is born at an early, immature stage is the platypus.', 'A therian mammal that is characterized by a short, immature stage of development at birth is the opossum.', 'A therian mammal, also known as monotremes, is a type of mammal that gives birth to eggs, but the embryo is born at an early, immature stage, often referred to as a ""thick-shelled embryo"" or ""embryo-stage"" before undergoing a process called ""embryonic']","A therian mammal in which the embryo is born at an early, immature stage is the platypus.",0.47821216149740015,0.0,0.0,1,5
sciq_0115,"One important phenomenon related to the relative strength of cohesive and adhesive forces is capillary action—the tendency of a fluid to be raised or suppressed in a narrow tube, or called this?",science,"['Capillary action is called ""osmosis"".', 'Capillary action is called ""osmosis"".', 'Capillary action is called ""osmosis"".', 'The phenomenon related to the relative strength of cohesive and adhesive forces is capillary action, and it is called ""capillary rise.""', 'The phenomenon you are referring to is capillary action.']","Capillary action is called ""osmosis"".",0.5754985754985755,0.28571428571428575,0.0,0,5
sciq_0116,"Digestive enzymes are released, or secreted, by the organs of which body system?",science,"['Digestive enzymes are secreted by the digestive system. Specifically, they are released by the stomach and small intestine, where they help break down food into nutrients that can be absorbed and utilized by the body.', 'Digestive enzymes are secreted by the salivary glands, stomach, pancreas, and small intestine.', 'Digestive enzymes are secreted by the salivary glands.', 'Digestive enzymes are released, or secreted, by the small intestine.', 'Digestive enzymes are released, or secreted, by the salivary glands.']","Digestive enzymes are released, or secreted, by the salivary glands.",0.5696381211143728,0.1818181818181818,0.0,0,5
sciq_0117,What functions in removing phosphorylated amino acids from proteins?,science,"['Phosphorylation is a post-translational modification that involves the attachment of a phosphate group to an amino acid residue, and it can be removed through dephosphorylation by specific enzymes, such as dephosphorylases or phosphatases. These enzymes can remove phosphate groups from phosphorylated amino acids', 'Phosphatases are enzymes that remove phosphate groups from proteins, including phosphorylated amino acids. These enzymes play a crucial role in various cellular processes, such as signaling pathways, protein degradation, and post-translational modifications.', ""Dephosphorylation is a common function in removing phosphorylated amino acids from proteins, typically through the action of specific enzymes such as protein phosphatases. These enzymes remove phosphate groups from the protein's phosphate groups, leading to the removal of phosphorylated amino acids from the protein."", 'Phosphatases are enzymes that remove phosphate groups from proteins, which is the opposite of phosphorylation. There are several types of phosphatases, including histidine phosphatases, serine/threonine phosphatases, and protein phosphatases, among others, that play various roles in regulating protein function and', 'Phosphatases are enzymes that remove phosphorylated amino acids from proteins, playing a crucial role in various cellular processes such as signal transduction, protein degradation, and cell cycle regulation. Phosphatases like Protein Phosphatase 1 (PP1) and Protein Phosphatidylinositol Phosph']","Phosphatases are enzymes that remove phosphate groups from proteins, including phosphorylated amino acids. These enzymes play a crucial role in various cellular processes, such as signaling pathways, protein degradation, and post-translational modifications.",0.41050159984942597,0.0,0.0,1,5
sciq_0118,What type of map reveals the shape of a landscape?,science,"['A topographic map reveals the shape of a landscape by showing the elevation, relief, and features of the terrain, such as mountains, valleys, rivers, and other landforms.', 'A topographic map reveals the shape of a landscape by showing the elevation, relief, and features of the terrain.', 'A topographic map is a type of map that reveals the shape of a landscape by displaying elevation and contour lines, which indicate the height of the land above sea level.', 'A topographic map, which is a map that shows the shape and features of a specific area, reveals the shape of a landscape.', 'A topographic map reveals the shape of a landscape by showing the contours or elevations of the land, which are lines that connect points of equal elevation. Topographic maps also include other features such as rivers, lakes, and other landforms that are reflected in the shape of the land.']","A topographic map reveals the shape of a landscape by showing the elevation, relief, and features of the terrain.",0.5144104683367491,0.13333333333333333,0.0,0,5
sciq_0119,What is another name for anther pollen sacs?,science,"['Anther pollen sacs are also known as anther locules.', 'Anther pollen sacs are also known as antheral sacs.', 'Another name for anther pollen sacs is anthers.', 'Anther pollen sacs are also known as antherules.', 'Anther pollen sacs are also known as anthers.']",Anther pollen sacs are also known as anthers.,0.6527777777777778,0.0,0.0,1,5
sciq_0120,"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",science,"['Muscle tissue is composed of long, slender protein strands called actin filaments and myosin filaments. These filaments work together to create muscle contraction and relaxation, allowing the body to move and function.', 'The answer is: muscles. Long, slender protein strands that make up muscles are essential for contracting and relaxing, as they contain proteins like actin and myosin that slide past each other to produce movement and maintain muscle tone.', 'The answer is: Actin filaments.', 'Muscle tissue, which is composed of long, slender protein strands called actin and myosin filaments, is essential for contracting and relaxing. This type of tissue is known as smooth muscle tissue.', 'The answer is muscle tissue.']","Muscle tissue, which is composed of long, slender protein strands called actin and myosin filaments, is essential for contracting and relaxing. This type of tissue is known as smooth muscle tissue.",0.27886438918604417,0.0625,0.0,0,5
sciq_0121,Biological features from a common evolutionary origin are known as what?,science,"['Biological features that are common across many species, such as eye shape, skin color, and hair texture, are known as homologous features.', 'Biological features that are known to have evolved from a common evolutionary origin are known as homologues.', 'Biological features from a common evolutionary origin are known as homologous structures.', 'Evolutionary features are known as homologues.', 'Biological features from a common evolutionary origin are known as homologues.']",Biological features from a common evolutionary origin are known as homologues.,0.5682739474148143,0.0,0.0,1,5
sciq_0122,Corrosion is usually defined as the degradation of metals due to what?,science,"['Corrosion is usually defined as the degradation of metals due to chemical reactions with their environment, particularly with oxygen, moisture, and other chemicals.', ""Corrosion is usually defined as the degradation of metals due to a chemical reaction with their environment, typically involving a combination of oxygen, moisture, and other substances, resulting in the breakdown of the metal's surface and structure."", ""Corrosion is usually defined as the degradation of metals due to oxidation, which is the reaction between a metal and oxygen in the presence of water, leading to the breakdown of the metal's surface and structure."", 'Corrosion is usually defined as the degradation of metals due to chemical reactions with their environment, specifically with oxygen, water, and other substances present in the air or water.', ""Corrosion is usually defined as the degradation of metals due to chemical reactions with their environment, particularly with oxygen and water, resulting in the formation of oxides, salts, and other compounds that can weaken or break down the metal's structure.""]","Corrosion is usually defined as the degradation of metals due to a chemical reaction with their environment, typically involving a combination of oxygen, moisture, and other substances, resulting in the breakdown of the metal's surface and structure.",0.6256848520628393,0.0,0.0,1,5
sciq_0123,Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,science,"['The key membranous organelles involved in cellular respiration are:\n\n1. Mitochondria\n2. Chloroplasts (in plant cells)\n\nThese organelles sequence ATP (adenosine triphosphate), which is the primary energy currency of the cell, through the process of cellular respiration, which', 'The membranous organelles involved in efficient cellular respiration are the mitochondria, chloroplasts, and peroxisomes. These organelles work together to sequence the transfer of electrons in the process of cellular respiration, which ultimately produces ATP (adenosine triphosphate) through the citric', 'The key enzymes and electron carriers involved in cellular respiration are:\n\n- Citrate dehydrogenase\n- Succinyl-CoA synthetase\n- Succinate dehydrogenase\n- FAD (flavin adenine dinucleotide)\n- Coenzyme Q\n- Cytochrome c\n\nThese molecules', 'The key membranous organelles involved in efficient cellular respiration are the mitochondria, which sequence the genetic information contained in the DNA and produce the molecules ATP and NADH through the process of cellular respiration. Additionally, the mitochondria also contain the enzyme cytochrome c oxidase, which is crucial', 'The key membranous organelles involved in efficient cellular respiration are:\n\n1. Mitochondria: These are the powerhouses of the cell where cellular respiration takes place, converting glucose into ATP through the process of cellular respiration.\n2. Peroxisomes: These organelles contain enzymes that help break']","The key membranous organelles involved in cellular respiration are:

1. Mitochondria
2. Chloroplasts (in plant cells)

These organelles sequence ATP (adenosine triphosphate), which is the primary energy currency of the cell, through the process of cellular respiration, which",0.42812225246737345,0.05714285714285715,0.0,0,5
sciq_0124,How many families are known quarks divided into?,science,"['Quarks are the building blocks of protons and neutrons, and they are divided into three main categories: up quarks (u) and down quarks (d), which combine to form up quarks and down quarks, and two types of strange quarks (s).', 'There are six families of quarks: the Strang and Charm families, the Top and Bottom families, the Top and Bottom-anti-Top families, the Baryon and Antibaryon families, the Lepton families (the Up and Down families), and the Gluon family.', 'Families of quarks are known as ""flavors.""', 'There are six known families of quarks: up, down, charm, top, strange, and bottom.', 'Families of quarks are divided into three types: up quarks, down quarks, and strange quarks. These families are: up (u), down (d), and strange (s).']","There are six known families of quarks: up, down, charm, top, strange, and bottom.",0.34860435156881336,0.0,0.0,1,5
sciq_0125,Does lava flow quickly or slowly when thick?,science,"['Lava flows quickly when it is thick, as it is more viscous and has a higher viscosity. This means it requires more energy to move, and its speed is typically slower.', 'Lava flows quickly when it is thick, as it has a higher viscosity, meaning it resists deformation and movement, and can travel at a faster speed.', 'Lava flows quickly when it is thick and viscous. When lava is thick and viscous, it tends to flow slowly and steadily, often moving in a downward direction due to gravity.', 'Lava flows more quickly when it is thick. Thicker lava is less likely to be ejected into the air, resulting in slower movement and more gradual flow.', 'Lava flows quickly when it is thick and viscous, meaning it has a high viscosity, which is a measure of its thickness and resistance to flow. In such cases, the lava may flow at speeds of up to 100 miles per hour or more, depending on the specific conditions, but it tends to slow down']","Lava flows quickly when it is thick, as it is more viscous and has a higher viscosity. This means it requires more energy to move, and its speed is typically slower.",0.43373929773929776,0.0,0.06451612903225806,1,5
sciq_0126,What phase does the cell make final preparations to divide?,science,"['The phase where the cell makes final preparations to divide is the M phase (mitosis).', 'The cell makes final preparations to divide in the **mitosis** phase.', 'The cell makes final preparations to divide in the M phase of the cell cycle, also known as the prophase.', 'The cell makes final preparations to divide in the **mitosis** phase.', 'The cell makes final preparations to divide in the G2 (Gap 2) phase.']",The cell makes final preparations to divide in the **mitosis** phase.,0.7176526340004601,0.16666666666666666,0.16666666666666666,1,5
sciq_0127,"What is land with permafrost, no trees, and small hardy plants?",science,"['The answer is permafrost plains or tundra, a region with low-growing, hardy plants such as lichens, mosses, and grasses that can survive in areas with permafrost, which is soil and rock that remains frozen for two or more consecutive years.', 'A tundra.', 'A tundra.', 'The answer is a tundra.', 'This description suggests permafrost terrain, which is land that remains frozen for two or more consecutive years, typically at or below 0°C (32°F). The absence of trees and hardy plants implies that the area is in a cold, boreal or alpine region, where vegetation is limited to grasses,']",A tundra.,0.27845238095238095,1.0,0.0,0,5
sciq_0128,Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,science,"['Hydrogen-based fuel cells were and are used to generate electricity to power the electric propulsion systems of manned space vehicles, particularly spacecraft.', ""Hydrogen-based fuel cells are used to provide power to manned space vehicles, such as NASA's Space Shuttle and the International Space Station."", 'Hydrogen-based fuel cells were and are used to provide electrical power for manned space vehicles, particularly for propulsion systems and life support systems, as a clean and efficient alternative to traditional fossil fuels.', 'Hydrogen-based fuel cells were and are used to provide power for unmanned spacecraft, specifically for propulsion and life support systems, due to their high energy density and long lifespan.', 'Hydrogen-based fuel cells are used to provide electricity for powered flight in manned spacecraft.']","Hydrogen-based fuel cells were and are used to generate electricity to power the electric propulsion systems of manned space vehicles, particularly spacecraft.",0.5195486256856665,0.08695652173913045,0.0,0,5
sciq_0129,What is the most important function of enzymes in animals?,science,"['The most important function of enzymes in animals is to facilitate chemical reactions that convert energy from one form to another, allowing animals to perform various physiological processes such as digestion, metabolism, and growth, and enabling them to survive and thrive.', 'The most important function of enzymes in animals is to catalyze biochemical reactions that facilitate various cellular processes, such as metabolism, digestion, and energy production, by breaking down complex molecules into simpler ones, which enables the body to use energy efficiently. Enzymes play a crucial role in maintaining cellular homeostasis, regulating', 'The most important function of enzymes in animals is to facilitate chemical reactions that enable the breakdown and utilization of nutrients, such as carbohydrates, proteins, and fats, for energy and growth, and to maintain various bodily functions. Specifically, enzymes play a crucial role in metabolizing nutrients, such as breaking down complex molecules into simpler ones', 'The most important function of enzymes in animals is to catalyze chemical reactions that facilitate various physiological processes, such as metabolism, digestion, and energy production, by speeding up the rate of chemical reactions and enabling the body to convert energy from food into useful forms. Without enzymes, many of these processes would be severely impaired or', 'The most important function of enzymes in animals is to catalyze chemical reactions that facilitate various biological processes, such as digestion, metabolism, and energy production, by speeding up or regulating the rate of these reactions, allowing animals to convert nutrients into energy and maintain homeostasis.']","The most important function of enzymes in animals is to catalyze chemical reactions that facilitate various biological processes, such as digestion, metabolism, and energy production, by speeding up or regulating the rate of these reactions, allowing animals to convert nutrients into energy and maintain homeostasis.",0.5625883239143799,0.0,0.0,1,5
